subject,room_condition,target_distance,block,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_m,log_bias_unsigned_sd,log_bias_unsigned_sem,log_bias_unsigned_var,log_bias_unsigned_n,log_bias_unsigned_m
21,Small VE,4.9,1,0.5,0.2886751345948129,0.25,3,2.5,0.10204081632653059,0.0589132927744516,0.01041232819658475,3,-0.489795918367347,0.10204081632653059,0.0589132927744516,0.01041232819658475,3,0.489795918367347,0.5,0.2886751345948129,0.25,3,0.088194247604073,0.05091897259518806,0.007778225310448537,3,-0.2981656603432866,0.088194247604073,0.05091897259518806,0.007778225310448537,3,0.2981656603432866
23,Small VE,4.9,1,4.725815626252608,2.728450923957483,22.333333333333332,3,6.333333333333333,0.9644521686229812,0.5568267191749966,0.9301679855615714,3,0.292517006802721,0.20543767170804755,0.11860949506233123,0.04220463695682352,3,0.8231292517006802,1.0066445913694333,0.5811865258054232,1.0133333333333332,3,0.5515074909171424,0.31841299834110726,0.3041605125377218,3,-0.05583275103119916,0.2522918648664426,0.14566077609499334,0.06365118507778735,3,0.40429796898781
25,Small VE,4.9,1,0.9814954576223638,0.5666666666666667,0.9633333333333334,3,1.4333333333333333,0.20030519543313552,0.11564625850340139,0.04012217131750661,3,-0.7074829931972789,0.20030519543313552,0.11564625850340139,0.04012217131750661,3,0.7074829931972789,0.9814954576223639,0.5666666666666668,0.9633333333333335,3,0.4756839333718881,0.2746362469814396,0.22627520446815083,3,-0.6638023313459721,0.4756839333718881,0.2746362469814396,0.22627520446815083,3,0.6638023313459721
27,Small VE,4.9,1,1.3228756555322954,0.7637626158259734,1.75,3,3.5,0.26997462357801943,0.15586992159713742,0.07288629737609328,3,-0.28571428571428575,0.24687411308332055,0.14253283564460523,0.06094682771067614,3,0.29931972789115646,1.2096831541082707,0.6984108946585657,1.4633333333333343,3,0.15604785362266912,0.09009427029551134,0.02435093262024197,3,-0.1655189907859407,0.14627067122923781,0.0844494114087477,0.021395109261851775,3,0.17136827365761081
29,Small VE,4.9,1,0.7637626158259734,0.4409585518440985,0.5833333333333334,3,1.8333333333333333,0.1558699215971374,0.08999154119267314,0.02429543245869776,3,-0.6258503401360545,0.1558699215971374,0.08999154119267314,0.02429543245869776,3,0.6258503401360545,0.7637626158259734,0.4409585518440985,0.5833333333333334,3,0.20751179059376348,0.11980698815933061,0.04306114323542994,3,-0.4572060785831741,0.20751179059376348,0.11980698815933061,0.04306114323542994,3,0.4572060785831741
31,Small VE,4.9,1,0.11547005383792516,0.06666666666666668,0.013333333333333334,3,0.36666666666666664,0.02356531710978067,0.013605442176870763,5.553241704845216e-4,3,-0.9251700680272109,0.02356531710978067,0.013605442176870763,5.553241704845216e-4,3,0.9251700680272109,0.11547005383792526,0.06666666666666674,0.013333333333333357,3,0.12808443531038524,0.07394958320545213,0.01640562256878026,3,-1.139125242103399,0.12808443531038524,0.07394958320545213,0.01640562256878026,3,1.139125242103399
33,Small VE,4.9,1,1,0.5773502691896258,1,3,6,0.20408163265306123,0.11782658554890323,0.04164931278633902,3,0.22448979591836726,0.20408163265306123,0.11782658554890323,0.04164931278633902,3,0.22448979591836726,1,0.5773502691896258,1,3,0.0731493280655861,0.04223278424970639,0.005350824196446742,3,0.08387701821612605,0.0731493280655861,0.04223278424970639,0.005350824196446742,3,0.08387701821612605
35,Small VE,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,2.1666666666666665,0.05891329277445158,0.03401360544217685,0.0034707760655282487,3,-0.5578231292517006,0.05891329277445158,0.03401360544217685,0.0034707760655282487,3,0.5578231292517006,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.055951022097371565,0.03230333766935217,0.003130516873740561,3,-0.35686274669518037,0.055951022097371565,0.03230333766935217,0.003130516873740561,3,0.35686274669518037
37,Small VE,4.9,1,1,0.5773502691896258,1,3,5,0.20408163265306123,0.11782658554890323,0.04164931278633902,3,0.020408163265306048,0.1079898494312078,0.062347968638854986,0.011661807580174932,3,0.14285714285714282,0.5291502622129183,0.30550504633038944,0.28000000000000014,3,0.08819424760407298,0.050918972595188045,0.007778225310448533,3,0.002864335320694574,0.04576762974390503,0.026423953352814694,0.002094675932375181,3,0.06162172778772879
39,Small VE,4.9,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,2.3333333333333335,0.11782658554890318,0.06802721088435372,0.013883104262113002,3,-0.5238095238095238,0.11782658554890318,0.06802721088435372,0.013883104262113002,3,0.5238095238095238,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.10166633581773771,0.05869708635189376,0.010336043838605017,3,-0.3304689980126388,0.10166633581773771,0.05869708635189376,0.010336043838605017,3,0.3304689980126388
41,Small VE,4.9,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.8333333333333333,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,-0.6258503401360545,0.058913292774451606,0.034013605442176874,0.003470776065528252,3,0.6258503401360545,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.07213341321301374,0.04164624553609999,0.005203229301759384,3,-0.4308123299006325,0.07213341321301374,0.04164624553609999,0.005203229301759384,3,0.4308123299006325
43,Small VE,4.9,1,0.07637626158259733,0.044095855184409845,0.005833333333333333,3,0.23333333333333334,0.015586992159713698,0.008999154119267291,2.429543245869763e-4,3,-0.9523809523809524,0.015586992159713698,0.008999154119267291,2.429543245869763e-4,3,0.9523809523809524,0.07637626158259707,0.04409585518440969,0.005833333333333292,3,0.15604785362266915,0.09009427029551136,0.024350932620241978,3,-1.3398119058793867,0.15604785362266915,0.09009427029551136,0.024350932620241978,3,1.3398119058793867
45,Small VE,4.9,1,1,0.5773502691896258,1,3,4,0.2040816326530612,0.11782658554890321,0.041649312786339016,3,-0.18367346938775517,0.18405101031930185,0.10626190035247152,0.03387477439955576,3,0.19727891156462585,0.9018499505645792,0.5206833117271105,0.8133333333333339,3,0.11121908276973023,0.06421236737612702,0.012369684372140106,3,-0.09747899656729915,0.10299425484979641,0.059463760762514875,0.010607816532064811,3,0.10332827943896924
47,Small VE,4.9,1,0,0,0,3,6,0,0,0,3,0.22448979591836726,0,0,0,3,0.22448979591836726,0,0,0,3,0,0,0,3,0.0879551703551299,0,0,0,3,0.0879551703551299
49,Small VE,4.9,1,0.1527525231651947,0.0881917103688197,0.023333333333333338,3,0.9666666666666667,0.031173984319427517,0.01799830823853465,9.718172983479127e-4,3,-0.8027210884353742,0.031173984319427517,0.01799830823853465,9.718172983479127e-4,3,0.8027210884353742,0.1527525231651948,0.08819171036881977,0.023333333333333376,3,0.07098420167650353,0.04098274794614,0.005038756887650527,3,-0.7087018559784575,0.07098420167650353,0.04098274794614,0.005038756887650527,3,0.7087018559784575
