subject,room_condition,target_distance,block,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_m,log_bias_unsigned_sd,log_bias_unsigned_sem,log_bias_unsigned_var,log_bias_unsigned_n,log_bias_unsigned_m
19,No visual information,2.7,1,0.11547005383792516,0.06666666666666668,0.013333333333333334,3,0.43333333333333335,0.042766686606638946,0.02469135802469136,0.0018289894833104707,3,-0.8395061728395062,0.042766686606638946,0.02469135802469136,0.0018289894833104707,3,0.8395061728395062,0.11547005383792526,0.06666666666666674,0.013333333333333357,3,0.12808443531038524,0.07394958320545213,0.01640562256878026,3,-0.8063433430284206,0.12808443531038524,0.07394958320545213,0.01640562256878026,3,0.8063433430284206
20,No visual information,2.7,1,0.40414518843273806,0.23333333333333336,0.16333333333333336,3,0.9333333333333333,0.14968340312323636,0.08641975308641979,0.022405121170553283,3,-0.654320987654321,0.14968340312323636,0.08641975308641979,0.022405121170553283,3,0.654320987654321,0.40414518843273806,0.23333333333333336,0.16333333333333336,3,0.21440033634554073,0.12378409190344425,0.045967504225080995,3,-0.4937259786113688,0.21440033634554073,0.12378409190344425,0.045967504225080995,3,0.4937259786113688
1,No visual information,3.65,1,0.20816659994661332,0.12018504251546634,0.043333333333333356,3,1.8666666666666667,0.05703194519085298,0.03292740890834695,0.003252642772252458,3,-0.4885844748858448,0.05703194519085298,0.03292740890834695,0.003252642772252458,3,0.4885844748858448,0.20816659994661332,0.12018504251546634,0.043333333333333356,3,0.04746908533743098,0.027406289197751094,0.002253314062772305,3,-0.2929792907179749,0.04746908533743098,0.027406289197751094,0.002253314062772305,3,0.2929792907179749
2,No visual information,3.65,1,0.5,0.2886751345948129,0.25,3,3,0.136986301369863,0.07908907797118161,0.018765246762994934,3,-0.1780821917808219,0.136986301369863,0.07908907797118161,0.018765246762994934,3,0.1780821917808219,0.5,0.2886751345948129,0.25,3,0.07314932806558616,0.04223278424970642,0.005350824196446752,3,-0.08924976187581612,0.07314932806558616,0.04223278424970642,0.005350824196446752,3,0.08924976187581612
3,No visual information,3.65,1,0.3818813079129867,0.22047927592204924,0.14583333333333334,3,1.0833333333333333,0.10462501586657166,0.06040528107453402,0.010946393945080372,3,-0.7031963470319634,0.10462501586657166,0.06040528107453402,0.010946393945080372,3,0.7031963470319634,0.3818813079129867,0.22047927592204924,0.14583333333333334,3,0.1512376042912552,0.0873170715491503,0.0228728129517583,3,-0.545242023640681,0.1512376042912552,0.0873170715491503,0.0228728129517583,3,0.545242023640681
4,No visual information,3.65,1,1.6072751268321592,0.9279607271383371,2.5833333333333335,3,2.1666666666666665,0.44034934981702994,0.25423581565433895,0.193907549884281,3,-0.406392694063927,0.33142004222144394,0.1913454505913878,0.10983924438606367,3,0.4703196347031964,1.2096831541082702,0.6984108946585654,1.4633333333333332,3,0.30955175268638996,0.1787197877416077,0.09582228759121592,3,-0.3029091143285935,0.2658502479054771,0.15348871219235596,0.07067635431140365,3,0.3294205322429186
5,No visual information,3.65,1,0,0,0,3,2,0,0,0,3,-0.4520547945205479,0,0,0,3,0.4520547945205479,0,0,0,3,0,0,0,3,-0.26126286879249355,0,0,0,3,0.26126286879249355
6,No visual information,3.65,1,0.5,0.2886751345948129,0.25,3,1,0.136986301369863,0.07908907797118161,0.01876524676299493,3,-0.726027397260274,0.136986301369863,0.07908907797118161,0.01876524676299493,3,0.726027397260274,0.5,0.2886751345948129,0.25,3,0.2412715902292603,0.13929821756667254,0.058211980251756106,3,-0.6039391099925747,0.2412715902292603,0.13929821756667254,0.058211980251756106,3,0.6039391099925747
7,No visual information,3.65,1,0.18027756377319948,0.10408329997330665,0.0325,3,0.25,0.04939111336252043,0.028515972595426493,0.002439482079189344,3,-0.9315068493150684,0.04939111336252043,0.028515972595426493,0.002439482079189344,3,0.9315068493150684,0.1802775637731995,0.10408329997330666,0.032500000000000015,3,0.3269398957263705,0.1887588368064482,0.10688969541757003,3,-1.2442120279766997,0.3269398957263705,0.1887588368064482,0.10688969541757003,3,1.2442120279766997
8,No visual information,3.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,1.1666666666666667,0.0790890779711816,0.045662100456621,0.006255082254331644,3,-0.680365296803653,0.0790890779711816,0.045662100456621,0.006255082254331644,3,0.680365296803653,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.10166633581773775,0.05869708635189379,0.010336043838605025,3,-0.503595778104581,0.10166633581773775,0.05869708635189379,0.010336043838605025,3,0.503595778104581
9,No visual information,3.65,1,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,2.6666666666666665,0.1581781559423632,0.091324200913242,0.025020329017326575,3,-0.2694063926940639,0.1581781559423632,0.091324200913242,0.025020329017326575,3,0.2694063926940639,0.5773502691896257,0.3333333333333333,0.3333333333333333,3,0.10166633581773774,0.058697086351893774,0.010336043838605024,3,-0.143868696088706,0.10166633581773774,0.058697086351893774,0.010336043838605024,3,0.143868696088706
10,No visual information,3.65,1,1.5275252316519468,0.881917103688197,2.3333333333333335,3,3.3333333333333335,0.41850006346628676,0.24162112429813615,0.17514230312128606,3,-0.08675799086757989,0.14059182025881875,0.0811707252722885,0.019766059923687997,3,0.3333333333333333,0.5131601439446885,0.296273147243853,0.26333333333333336,3,0.1994079778260544,0.11512824967643144,0.039763541620676204,3,-0.0699191128832539,0.09053779597482098,0.05227202087789831,0.00819709249997831,3,0.16103720613628328
11,No visual information,3.65,1,1.1547005383792515,0.6666666666666666,1.3333333333333333,3,2.6666666666666665,0.31635631188472646,0.18264840182648404,0.10008131606930631,3,-0.2694063926940639,0.20563160272507217,0.1187214611872146,0.042284356039281906,3,0.3333333333333333,0.7505553499465134,0.4333333333333333,0.5633333333333331,3,0.17379974903075143,0.10034333188799374,0.030206352763152183,3,-0.1609195369044998,0.12788062622244864,0.07383191397366864,0.016353454563045617,3,0.18743095481882494
12,No visual information,3.65,1,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.8333333333333334,0.0790890779711816,0.045662100456621,0.006255082254331644,3,-0.771689497716895,0.0790890779711816,0.045662100456621,0.006255082254331644,3,0.771689497716895,0.28867513459481287,0.16666666666666666,0.08333333333333333,3,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,-0.6626361963444685,0.17379974903075138,0.10034333188799371,0.03020635276315217,3,0.6626361963444685
13,No visual information,3.65,1,0.5033222956847166,0.2905932629027116,0.25333333333333335,3,1.4666666666666666,0.13789651936567582,0.07961459257608539,0.019015450053168206,3,-0.5981735159817352,0.13789651936567582,0.07961459257608539,0.019015450053168206,3,0.5981735159817352,0.5033222956847166,0.2905932629027116,0.25333333333333335,3,0.1505363069761255,0.0869121773554782,0.022661179718010287,3,-0.41324018734240164,0.1505363069761255,0.0869121773554782,0.022661179718010287,3,0.41324018734240164
14,No visual information,3.65,1,0,0,0,3,1.5,0,0,0,3,-0.589041095890411,0,0,0,3,0.589041095890411,0,0,0,3,0,0,0,3,-0.3862016054007934,0,0,0,3,0.3862016054007934
15,No visual information,3.65,1,0,0,0,3,3,0,0,0,3,-0.1780821917808219,0,0,0,3,0.1780821917808219,0,0,0,3,0,0,0,3,-0.08517160973681223,0,0,0,3,0.08517160973681223
16,No visual information,3.65,1,0.5859465277082315,0.338296385503074,0.3433333333333333,3,1.8333333333333333,0.16053329526252919,0.09268394123371891,0.025770938887846376,3,-0.4977168949771689,0.16053329526252919,0.09268394123371891,0.025770938887846376,3,0.4977168949771689,0.5859465277082315,0.338296385503074,0.3433333333333333,3,0.13187022543785204,0.07613531015464052,0.01738975635702992,3,-0.31289685545440793,0.13187022543785204,0.07613531015464052,0.01738975635702992,3,0.31289685545440793
17,No visual information,3.65,1,0.8660254037844386,0.5,0.75,3,1.5,0.23726723391354487,0.13698630136986303,0.05629574028898481,3,-0.589041095890411,0.23726723391354487,0.13698630136986303,0.05629574028898481,3,0.589041095890411,0.8660254037844386,0.5,0.75,3,0.22975077112812292,0.1326466695573459,0.052785416833967126,3,-0.42964619489912886,0.22975077112812292,0.1326466695573459,0.052785416833967126,3,0.42964619489912886
18,No visual information,3.65,1,1.5275252316519468,0.881917103688197,2.3333333333333335,3,6.333333333333333,0.4185000634662867,0.24162112429813612,0.17514230312128598,3,0.7351598173515982,0.4185000634662867,0.24162112429813612,0.17514230312128598,3,0.7351598173515982,1.5275252316519465,0.8819171036881969,2.3333333333333326,3,0.1029112278862934,0.05941582512278642,0.010590720825064612,3,0.2311108827807273,0.1029112278862934,0.05941582512278642,0.010590720825064612,3,0.2311108827807273
19,No visual information,3.65,1,0.2645751311064591,0.1527525231651947,0.07,3,0.7,0.07248633728944083,0.04185000634662867,0.005254269093638581,3,-0.8082191780821918,0.07248633728944083,0.04185000634662867,0.005254269093638581,3,0.8082191780821918,0.264575131106459,0.15275252316519466,0.06999999999999999,3,0.1560478536226691,0.09009427029551133,0.024350932620241964,3,-0.7365857795499205,0.1560478536226691,0.09009427029551133,0.024350932620241964,3,0.7365857795499205
20,No visual information,3.65,1,0.5,0.2886751345948129,0.25,3,1.5,0.13698630136986303,0.07908907797118163,0.018765246762994937,3,-0.589041095890411,0.13698630136986303,0.07908907797118163,0.018765246762994937,3,0.589041095890411,0.5,0.2886751345948129,0.25,3,0.15123760429125518,0.08731707154915029,0.02287281295175829,3,-0.40325244621658723,0.15123760429125518,0.08731707154915029,0.02287281295175829,3,0.40325244621658723
